Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,34.000000,35.500000,33.389999,33.869999,27.428583,85446700
2017-05-01,33.750000,33.869999,32.459999,32.959999,26.691650,66121800
2017-06-01,33.070000,34.299999,32.279999,33.500000,27.128954,66384200
2017-07-01,33.630001,34.459999,31.799999,33.020000,26.990681,72907100
2017-08-01,33.080002,33.290001,30.950001,32.610001,26.655544,55956300
2017-09-01,32.700001,34.200001,31.830000,34.029999,27.816256,65978300
2017-10-01,34.060001,36.000000,33.919998,35.910000,29.629385,52519700
2017-11-01,36.000000,36.919998,35.009998,35.380001,29.192083,58643500
2017-12-01,35.549999,36.250000,34.700001,35.259998,29.358683,51658800
2018-01-01,35.299999,37.889999,34.570000,37.540001,31.257086,87753200
2018-02-01,37.470001,37.669998,33.020000,35.029999,29.167175,97144500
2018-03-01,34.840000,35.980000,33.869999,35.000000,29.142202,84900800
2018-04-01,35.060001,37.389999,34.250000,36.779999,30.906620,85092400
2018-05-01,36.830002,37.480000,35.730000,37.330002,31.368793,90728500
2018-06-01,37.330002,38.389999,34.980000,36.459999,30.637720,98185700
2018-07-01,36.250000,37.439999,33.660000,34.180000,28.963493,76055400
2018-08-01,34.000000,35.790001,33.820000,34.709999,29.412601,70289000
2018-09-01,34.799999,34.799999,32.110001,32.270000,27.344992,69957700
2018-10-01,32.349998,32.369999,25.750000,26.629999,22.790428,125941100
2018-11-01,26.680000,27.930000,26.030001,26.410000,22.602144,91449500
2018-12-01,26.510000,26.860001,20.520000,21.860001,18.947216,150538000
2019-01-01,21.100000,26.520000,20.910000,26.240000,22.743591,114934300
2019-02-01,26.240000,27.600000,24.870001,24.889999,21.573475,101334300
2019-03-01,25.010000,26.840000,24.190001,26.340000,23.134550,89841100
2019-04-01,26.450001,27.570000,25.469999,26.799999,23.538567,85020000
2019-05-01,26.860001,27.110001,22.350000,22.799999,20.025349,107421000
2019-06-01,22.820000,26.629999,22.750000,26.340000,23.134550,132420600
2019-07-01,26.500000,26.879999,24.940001,25.410000,22.647644,71730200
2019-08-01,25.350000,26.500000,24.020000,26.309999,23.449800,77968500
2019-09-01,26.190001,28.209999,26.030001,27.700001,24.688694,63209200
2019-10-01,27.700001,30.059999,26.240000,29.209999,26.371359,72963600
2019-11-01,29.299999,30.280001,28.719999,29.510000,26.642204,55492200
2019-12-01,29.549999,30.280001,28.879999,30.200001,27.265150,68864300
2020-01-01,30.209999,31.580000,28.040001,28.950001,26.440334,74501300
2020-02-01,29.070000,30.940001,24.879999,25.980000,23.727798,83053500
2020-03-01,26.139999,28.360001,13.100000,16.950001,15.480609,162986700
2020-04-01,15.870000,22.709999,15.110000,21.870001,20.216553,112461600
2020-05-01,19.680000,22.129999,16.049999,20.190001,18.663568,137408100
2020-06-01,20.219999,24.930000,20.129999,22.459999,20.761944,138780500
2020-07-01,22.600000,29.030001,22.020000,27.809999,25.707468,118696400
2020-08-01,27.410000,31.160000,27.309999,30.309999,28.018457,97337500
2020-09-01,30.160000,31.000000,26.510000,28.520000,26.363789,97251100
2020-10-01,28.680000,30.540001,26.570000,27.290001,25.226784,84305400
2020-11-01,27.809999,30.379999,27.400000,29.040001,26.844477,78239500
2020-12-01,29.309999,34.709999,28.549999,33.529999,30.995014,91604300
2021-01-01,33.529999,34.360001,30.969999,31.190001,29.002592,87485800
2021-02-01,31.420000,36.220001,30.870001,33.869999,31.494640,90128200
2021-03-01,34.419998,36.209999,31.799999,35.599998,33.103313,100161800
2021-04-01,35.990002,40.560001,35.900002,38.770000,36.234703,104863900
2021-05-01,38.939999,41.680000,35.580002,37.959999,35.477676,118851400
2021-06-01,38.240002,38.869999,33.330002,34.419998,32.169163,124233300
2021-07-01,34.500000,35.930000,32.650002,33.730000,31.666857,94834700
2021-08-01,33.740002,36.349998,33.279999,36.000000,33.798008,64646300
2021-09-01,36.450001,37.660000,33.970001,35.570000,33.394306,82927600
2021-10-01,35.730000,38.290001,35.029999,35.720001,33.692841,79221800
2021-11-01,35.959999,39.310001,35.560001,37.610001,35.978489,76644700
2021-12-01,38.330002,41.330002,37.630001,41.180000,39.393627,73635800
2022-01-01,41.450001,41.799999,37.130001,40.430000,38.851635,76592500
2022-02-01,40.619999,43.040001,36.459999,38.880001,37.362144,86667100
2022-03-01,38.889999,40.500000,37.470001,37.900002,37.727249,114780700
2022-04-01,37.910000,42.860001,37.099998,41.220001,41.220001,77375500
