GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,conm,prccm,ccmbegdt
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2006,NORDSTROM INC,34.3000,08/01/2005
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2006,NORDSTROM INC,37.3500,09/01/2005
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2006,NORDSTROM INC,42.3000,10/01/2005
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2006,NORDSTROM INC,47.3500,11/01/2005
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2006,NORDSTROM INC,49.0200,12/01/2005
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2006,NORDSTROM INC,49.3400,01/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2007,NORDSTROM INC,55.7100,02/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2007,NORDSTROM INC,52.9800,03/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2007,NORDSTROM INC,52.9400,04/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2007,NORDSTROM INC,54.9200,05/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2007,NORDSTROM INC,51.9300,06/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2007,NORDSTROM INC,51.1200,07/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2007,NORDSTROM INC,47.5800,08/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2007,NORDSTROM INC,48.1000,09/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2007,NORDSTROM INC,46.8900,10/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2007,NORDSTROM INC,39.4400,11/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2007,NORDSTROM INC,33.5400,12/01/2006
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2007,NORDSTROM INC,36.7300,01/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2008,NORDSTROM INC,38.8500,02/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/29/2008,NORDSTROM INC,37.0300,03/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2008,NORDSTROM INC,32.6000,04/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2008,NORDSTROM INC,35.2600,05/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2008,NORDSTROM INC,34.9800,06/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2008,NORDSTROM INC,30.3000,07/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2008,NORDSTROM INC,28.7400,08/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2008,NORDSTROM INC,31.1000,09/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2008,NORDSTROM INC,28.8200,10/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2008,NORDSTROM INC,18.0400,11/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2008,NORDSTROM INC,11.3700,12/01/2007
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2008,NORDSTROM INC,13.3100,01/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2009,NORDSTROM INC,12.6900,02/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2009,NORDSTROM INC,13.4700,03/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2009,NORDSTROM INC,16.7500,04/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2009,NORDSTROM INC,22.6300,05/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2009,NORDSTROM INC,19.6900,06/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2009,NORDSTROM INC,19.8900,07/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2009,NORDSTROM INC,26.4400,08/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2009,NORDSTROM INC,28.0400,09/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2009,NORDSTROM INC,30.5400,10/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2009,NORDSTROM INC,31.7800,11/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2009,NORDSTROM INC,33.4500,12/01/2008
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2009,NORDSTROM INC,37.5800,01/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2010,NORDSTROM INC,34.5400,02/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2010,NORDSTROM INC,36.9400,03/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2010,NORDSTROM INC,40.8500,04/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2010,NORDSTROM INC,41.3300,05/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2010,NORDSTROM INC,39.7000,06/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2010,NORDSTROM INC,32.1900,07/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2010,NORDSTROM INC,34.0000,08/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2010,NORDSTROM INC,28.9200,09/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2010,NORDSTROM INC,37.2000,10/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2010,NORDSTROM INC,38.5100,11/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2010,NORDSTROM INC,42.8000,12/01/2009
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2010,NORDSTROM INC,42.3800,01/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2011,NORDSTROM INC,41.1800,02/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2011,NORDSTROM INC,45.2600,03/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2011,NORDSTROM INC,44.8800,04/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2011,NORDSTROM INC,47.5500,05/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2011,NORDSTROM INC,46.8300,06/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2011,NORDSTROM INC,46.9400,07/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2011,NORDSTROM INC,50.1600,08/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2011,NORDSTROM INC,45.4600,09/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2011,NORDSTROM INC,45.6800,10/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2011,NORDSTROM INC,50.6900,11/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2011,NORDSTROM INC,45.2800,12/01/2010
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2011,NORDSTROM INC,49.7100,01/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2012,NORDSTROM INC,49.3800,02/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/29/2012,NORDSTROM INC,53.6200,03/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2012,NORDSTROM INC,55.7200,04/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2012,NORDSTROM INC,55.8600,05/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2012,NORDSTROM INC,47.3700,06/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2012,NORDSTROM INC,49.6900,07/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2012,NORDSTROM INC,54.1400,08/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2012,NORDSTROM INC,57.8300,09/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2012,NORDSTROM INC,55.1800,10/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2012,NORDSTROM INC,56.7700,11/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2012,NORDSTROM INC,54.0900,12/01/2011
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2012,NORDSTROM INC,53.5000,01/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2013,NORDSTROM INC,55.2300,02/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2013,NORDSTROM INC,54.2200,03/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2013,NORDSTROM INC,55.2300,04/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2013,NORDSTROM INC,56.5900,05/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2013,NORDSTROM INC,58.8200,06/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2013,NORDSTROM INC,59.9400,07/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2013,NORDSTROM INC,61.2400,08/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2013,NORDSTROM INC,55.7300,09/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2013,NORDSTROM INC,56.2000,10/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2013,NORDSTROM INC,60.4700,11/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2013,NORDSTROM INC,62.2100,12/01/2012
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2013,NORDSTROM INC,61.8000,01/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2014,NORDSTROM INC,57.4500,02/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2014,NORDSTROM INC,61.4800,03/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2014,NORDSTROM INC,62.4500,04/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2014,NORDSTROM INC,61.2800,05/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2014,NORDSTROM INC,68.0600,06/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2014,NORDSTROM INC,67.9300,07/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2014,NORDSTROM INC,69.2300,08/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2014,NORDSTROM INC,69.2500,09/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2014,NORDSTROM INC,68.3700,10/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2014,NORDSTROM INC,72.6100,11/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2014,NORDSTROM INC,76.3600,12/01/2013
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2014,NORDSTROM INC,79.3900,01/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2015,NORDSTROM INC,76.2000,02/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2015,NORDSTROM INC,80.4300,03/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2015,NORDSTROM INC,80.3200,04/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2015,NORDSTROM INC,75.5600,05/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2015,NORDSTROM INC,72.6400,06/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2015,NORDSTROM INC,74.5000,07/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2015,NORDSTROM INC,76.3100,08/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2015,NORDSTROM INC,72.8800,09/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2015,NORDSTROM INC,71.7100,10/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2015,NORDSTROM INC,65.2100,11/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2015,NORDSTROM INC,56.3100,12/01/2014
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2015,NORDSTROM INC,49.8100,01/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2016,NORDSTROM INC,49.1000,02/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/29/2016,NORDSTROM INC,51.3200,03/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2016,NORDSTROM INC,57.2100,04/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2016,NORDSTROM INC,51.1300,05/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2016,NORDSTROM INC,37.9800,06/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2016,NORDSTROM INC,38.0500,07/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2016,NORDSTROM INC,44.2300,08/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2016,NORDSTROM INC,50.4600,09/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2016,NORDSTROM INC,51.8800,10/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2016,NORDSTROM INC,52.0000,11/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2016,NORDSTROM INC,55.9200,12/01/2015
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2016,NORDSTROM INC,47.9300,01/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2017,NORDSTROM INC,44.2200,02/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2017,NORDSTROM INC,46.6600,03/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2017,NORDSTROM INC,46.5700,04/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2017,NORDSTROM INC,48.2700,05/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2017,NORDSTROM INC,41.8000,06/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2017,NORDSTROM INC,47.8300,07/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2017,NORDSTROM INC,48.5700,08/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2017,NORDSTROM INC,44.6200,09/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2017,NORDSTROM INC,47.1500,10/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2017,NORDSTROM INC,39.6500,11/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2017,NORDSTROM INC,45.4500,12/01/2016
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2017,NORDSTROM INC,47.3800,01/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2018,NORDSTROM INC,49.3100,02/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2018,NORDSTROM INC,51.3100,03/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2018,NORDSTROM INC,48.4100,04/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2018,NORDSTROM INC,50.5600,05/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2018,NORDSTROM INC,49.0300,06/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2018,NORDSTROM INC,51.7800,07/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2018,NORDSTROM INC,52.4100,08/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2018,NORDSTROM INC,62.8500,09/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2018,NORDSTROM INC,59.8100,10/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2018,NORDSTROM INC,65.7700,11/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2018,NORDSTROM INC,52.8700,12/01/2017
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2018,NORDSTROM INC,46.6100,01/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2019,NORDSTROM INC,46.4100,02/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2019,NORDSTROM INC,47.2800,03/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2019,NORDSTROM INC,44.3800,04/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2019,NORDSTROM INC,41.0200,05/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2019,NORDSTROM INC,31.3000,06/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2019,NORDSTROM INC,31.8600,07/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2019,NORDSTROM INC,33.1100,08/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2019,NORDSTROM INC,28.9700,09/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2019,NORDSTROM INC,33.6700,10/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2019,NORDSTROM INC,35.9000,11/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2019,NORDSTROM INC,38.1700,12/01/2018
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2019,NORDSTROM INC,40.9300,01/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2020,NORDSTROM INC,36.8600,02/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/29/2020,NORDSTROM INC,34.7000,03/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2020,NORDSTROM INC,15.3400,04/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2020,NORDSTROM INC,18.7800,05/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2020,NORDSTROM INC,16.1300,06/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2020,NORDSTROM INC,15.4900,07/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2020,NORDSTROM INC,13.6900,08/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2020,NORDSTROM INC,16.0000,09/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2020,NORDSTROM INC,11.9200,10/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2020,NORDSTROM INC,12.1000,11/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2020,NORDSTROM INC,25.9200,12/01/2019
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2020,NORDSTROM INC,31.2100,01/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2021,NORDSTROM INC,35.4500,02/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2021,NORDSTROM INC,36.4500,03/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2021,NORDSTROM INC,37.8700,04/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2021,NORDSTROM INC,36.6800,05/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,05/31/2021,NORDSTROM INC,33.5400,06/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,06/30/2021,NORDSTROM INC,36.5700,07/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,07/31/2021,NORDSTROM INC,33.1000,08/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,08/31/2021,NORDSTROM INC,28.6100,09/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,09/30/2021,NORDSTROM INC,26.4500,10/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,10/31/2021,NORDSTROM INC,28.7300,11/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,11/30/2021,NORDSTROM INC,21.1700,12/01/2020
007922,P,01,LU,57817,3217,12/14/1972,E,01,12/31/2021,NORDSTROM INC,22.6200,01/01/2021
007922,P,01,LU,57817,3217,12/14/1972,E,01,01/31/2022,NORDSTROM INC,22.5000,02/01/2021
007922,P,01,LU,57817,3217,12/14/1972,E,01,02/28/2022,NORDSTROM INC,20.7400,03/01/2021
007922,P,01,LU,57817,3217,12/14/1972,E,01,03/31/2022,NORDSTROM INC,27.1100,04/01/2021
007922,P,01,LU,57817,3217,12/14/1972,E,01,04/30/2022,NORDSTROM INC,25.7000,05/01/2021
008253,P,01,LU,60506,3487,12/14/1972,E,01,06/30/1997,PACCAR INC,46.4370,07/01/1996
008253,P,01,LU,60506,3487,12/14/1972,E,01,07/31/1997,PACCAR INC,49.6250,08/01/1996
008253,P,01,LU,60506,3487,12/14/1972,E,01,08/31/1997,PACCAR INC,47.3750,09/01/1996
008253,P,01,LU,60506,3487,12/14/1972,E,01,09/30/1997,PACCAR INC,56.0000,10/01/1996
008253,P,01,LU,60506,3487,12/14/1972,E,01,10/31/1997,PACCAR INC,45.0620,11/01/1996
008253,P,01,LU,60506,3487,12/14/1972,E,01,11/30/1997,PACCAR INC,55.0000,12/01/1996
008253,P,01,LU,60506,3487,12/14/1972,E,01,12/31/1997,PACCAR INC,52.5000,01/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,01/31/1998,PACCAR INC,50.5000,02/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,02/28/1998,PACCAR INC,63.3120,03/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,03/31/1998,PACCAR INC,59.5620,04/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,04/30/1998,PACCAR INC,59.3750,05/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,05/31/1998,PACCAR INC,55.2188,06/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,06/30/1998,PACCAR INC,52.2500,07/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,07/31/1998,PACCAR INC,44.7500,08/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,08/31/1998,PACCAR INC,41.0000,09/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,09/30/1998,PACCAR INC,41.1875,10/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,10/31/1998,PACCAR INC,43.6250,11/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,11/30/1998,PACCAR INC,45.5000,12/01/1997
008253,P,01,LU,60506,3487,12/14/1972,E,01,12/31/1998,PACCAR INC,41.1250,01/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,01/31/1999,PACCAR INC,43.6250,02/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,02/28/1999,PACCAR INC,41.8750,03/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,03/31/1999,PACCAR INC,41.1875,04/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,04/30/1999,PACCAR INC,56.0000,05/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,05/31/1999,PACCAR INC,56.3125,06/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,06/30/1999,PACCAR INC,53.3750,07/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,07/31/1999,PACCAR INC,57.3125,08/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,08/31/1999,PACCAR INC,55.1250,09/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,09/30/1999,PACCAR INC,50.8750,10/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,10/31/1999,PACCAR INC,47.1250,11/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,11/30/1999,PACCAR INC,41.1250,12/01/1998
008253,P,01,LU,60506,3487,12/14/1972,E,01,12/31/1999,PACCAR INC,44.3125,01/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,01/31/2000,PACCAR INC,41.4375,02/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,02/29/2000,PACCAR INC,43.0625,03/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,03/31/2000,PACCAR INC,50.0000,04/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,04/30/2000,PACCAR INC,47.5625,05/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,05/31/2000,PACCAR INC,41.8750,06/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,06/30/2000,PACCAR INC,39.6875,07/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,07/31/2000,PACCAR INC,44.5625,08/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,08/31/2000,PACCAR INC,42.4375,09/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,09/30/2000,PACCAR INC,37.0625,10/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,10/31/2000,PACCAR INC,42.0625,11/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,11/30/2000,PACCAR INC,47.5000,12/01/1999
008253,P,01,LU,60506,3487,12/14/1972,E,01,12/31/2000,PACCAR INC,49.2500,01/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,01/31/2001,PACCAR INC,50.3750,02/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,02/28/2001,PACCAR INC,46.3750,03/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,03/31/2001,PACCAR INC,44.8125,04/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,04/30/2001,PACCAR INC,48.5200,05/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,05/31/2001,PACCAR INC,48.0200,06/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,06/30/2001,PACCAR INC,51.4200,07/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,07/31/2001,PACCAR INC,58.8400,08/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,08/31/2001,PACCAR INC,55.3000,09/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,09/30/2001,PACCAR INC,49.0700,10/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,10/31/2001,PACCAR INC,52.8200,11/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,11/30/2001,PACCAR INC,60.8600,12/01/2000
008253,P,01,LU,60506,3487,12/14/1972,E,01,12/31/2001,PACCAR INC,65.6200,01/01/2001
008253,P,01,LU,60506,3487,12/14/1972,E,01,01/31/2002,PACCAR INC,66.2500,02/01/2001
008253,P,01,LU,60506,3487,12/14/1972,E,01,02/28/2002,PACCAR INC,71.9300,03/01/2001
008253,P,01,LU,60506,3487,12/14/1972,E,01,03/31/2002,PACCAR INC,73.2100,04/01/2001
008253,P,01,LU,60506,3487,12/14/1972,E,01,04/30/2002,PACCAR INC,71.4700,05/01/2001
008253,P,01,LU,60506,3487,12/14/1972,E,01,05/31/2002,PACCAR INC,44.2400,06/01/2001
