Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,67.309998,68.120003,64.010002,66.730003,55.147175,38904900
2017-05-01,66.970001,69.169998,62.009998,62.959999,52.031551,40234100
2017-06-01,63.160000,66.400002,61.930000,66.040001,54.789490,40390300
2017-07-01,66.410004,70.320000,65.839996,68.449997,56.788925,36327200
2017-08-01,68.690002,69.040001,62.720001,66.330002,55.030098,34364800
2017-09-01,66.550003,73.290001,64.949997,72.339996,60.248642,30802200
2017-10-01,72.239998,75.680000,68.860001,71.730003,59.740589,58686200
2017-11-01,72.370003,72.480003,66.330002,70.330002,58.574615,40910500
2017-12-01,69.790001,72.309998,68.320000,71.080002,59.412697,35307300
2018-01-01,72.570000,79.690002,72.059998,74.559998,63.379093,52719200
2018-02-01,74.040001,75.050003,65.309998,71.589996,60.854481,49119900
2018-03-01,71.639999,71.639999,62.820000,66.169998,56.456348,68892200
2018-04-01,65.959999,71.580002,63.349998,63.669998,54.323341,54449500
2018-05-01,63.500000,66.750000,60.360001,62.230000,53.094738,41846900
2018-06-01,62.630001,65.900002,60.970001,61.959999,53.097439,38526300
2018-07-01,60.290001,66.820000,59.820000,65.720001,56.319618,46110000
2018-08-01,65.500000,69.139999,62.799999,68.419998,58.633423,40691400
2018-09-01,67.949997,72.889999,67.680000,68.190002,58.694878,35108600
2018-10-01,68.760002,70.760002,53.950001,57.209999,49.243793,59302600
2018-11-01,57.549999,62.290001,57.529999,62.220001,53.556179,36682700
2018-12-01,63.110001,63.410000,53.430000,57.139999,49.413559,49957600
2019-01-01,56.270000,65.559998,55.840000,65.519997,58.669304,53008600
2019-02-01,65.510002,70.349998,64.180000,67.800003,60.710915,33679100
2019-03-01,68.250000,69.010002,65.919998,68.139999,61.312862,40370200
2019-04-01,68.809998,73.000000,67.949997,71.669998,64.489182,39982700
2019-05-01,71.800003,72.279999,65.779999,65.820000,59.225307,37248700
2019-06-01,65.980003,72.470001,65.839996,71.660004,64.778397,25907100
2019-07-01,72.629997,72.860001,67.000000,70.139999,63.404354,38072400
2019-08-01,70.040001,70.889999,62.130001,65.559998,59.264194,36861000
2019-09-01,65.080002,72.430000,63.540001,70.010002,63.601028,36106300
2019-10-01,70.139999,77.800003,65.169998,76.059998,69.097176,44841700
2019-11-01,76.430000,82.250000,76.059998,81.370003,73.921089,26703800
2019-12-01,81.750000,83.410004,78.599998,79.099998,72.147964,30897300
2020-01-01,79.190002,79.660004,73.860001,74.209999,69.625992,37389100
2020-02-01,74.879997,78.500000,65.150002,66.900002,62.767548,41466700
2020-03-01,67.320000,71.080002,49.110001,61.130001,57.598381,64411500
2020-04-01,59.230000,70.970001,58.209999,69.230003,65.230423,49895400
2020-05-01,68.099998,75.519997,64.250000,73.860001,69.592941,40785000
2020-06-01,74.050003,79.480003,70.889999,74.849998,70.851379,35183300
2020-07-01,75.559998,87.239998,74.000000,85.080002,80.534904,43616100
2020-08-01,84.970001,91.300003,84.500000,85.839996,81.254303,29610600
2020-09-01,85.980003,89.029999,80.360001,85.279999,81.016830,34442300
2020-10-01,86.010002,92.959999,82.849998,85.379997,81.111824,35804800
2020-11-01,86.650002,95.820000,86.370003,87.059998,82.707848,28860600
2020-12-01,87.949997,88.879997,84.070000,86.279999,82.259033,29099400
2021-01-01,86.610001,103.190002,84.230003,91.220001,87.675125,43440900
2021-02-01,91.800003,101.400002,90.050003,90.989998,87.454063,34586300
2021-03-01,91.839996,99.480003,89.610001,92.919998,89.605949,42584500
2021-04-01,92.830002,95.820000,89.730003,89.879997,86.674362,38850900
2021-05-01,90.800003,96.709999,88.680000,91.559998,88.294456,34457800
2021-06-01,92.330002,95.360001,86.529999,89.250000,86.373619,37140000
2021-07-01,89.599998,90.089996,82.720001,82.989998,80.315361,41252000
2021-08-01,83.940002,84.339996,79.050003,81.870003,79.231461,52620300
2021-09-01,82.389999,85.330002,78.720001,78.919998,76.697845,56742300
2021-10-01,79.169998,90.389999,77.959999,89.620003,87.096565,40584600
2021-11-01,89.720001,91.959999,82.839996,83.419998,81.071136,33658900
2021-12-01,84.919998,90.129997,81.050003,88.260002,86.100708,39437200
2022-01-01,88.260002,97.559998,87.639999,92.989998,92.286430,41682800
2022-02-01,92.820000,96.589996,89.430000,91.809998,91.115356,30935700
2022-03-01,91.489998,92.699997,82.970001,88.070000,87.719162,42510000
2022-04-01,88.589996,89.160004,81.800003,83.050003,82.719162,40216500
